t,X,Y,Z
7230.0,958895.2104511564,5629790.056460236,2839871.105447444
7235.0,958889.5770096605,5629796.115238726,2839860.996588598
7240.0,958885.3701504368,5629801.542290483,2839851.65833273
7245.0,958882.2462833872,5629806.179418912,2839843.5203262786
7250.0,958879.7558053775,5629809.945748953,2839836.8947270177
7255.0,958877.3871104402,5629812.845643189,2839831.9456473463
7260.0,958874.6166696955,5629814.968274326,2839828.673089432
7265.0,958870.9602785918,5629816.4788959585,2839826.912944857
7270.0,958866.020454721,5629817.6026661815,2839826.3530588155
7275.0,958859.5253463379,5629818.60260757,2839826.563786307
7280.0,958851.3553428457,5629819.75386096,2839827.0400491143
7285.0,958841.5547825374,5629821.316753211,2839827.250776593
7290.0,958830.3276118102,5629823.511315196,2839826.6908905683
7295.0,958818.0174210615,5629826.495744251,2839824.930745689
7300.0,958805.0738117452,5629830.350919276,2839821.6581857763
7305.0,958792.0083868696,5629835.072484143,2839816.709099539
7310.0,958779.3446727652,5629840.571274364,2839810.0834848103
7315.0,958767.566873825,5629846.682045213,2839801.9454488987
7320.0,958757.0724761059,5629853.179647012,2839792.607145015
7325.0,958748.1333389849,5629859.801064233,2839782.498217074
7330.0,958740.8690833941,5629866.271161127,2839772.123743652
7335.0,958735.235381665,5629872.32961369,2839762.0147976815
7340.0,958731.0282955463,5629877.756391703,2839752.6764613306
7345.0,958727.9042381063,5629882.393296439,2839744.538384741
7350.0,958725.4136058053,5629886.159445806,2839737.9127283767
7355.0,958723.0447887359,5629889.05919115,2839732.9636060516
7360.0,958720.2742509311,5629891.18169082,2839729.691019933
7365.0,958716.6177782973,5629892.692182352,2839727.9308601883
7370.0,958711.6778773649,5629893.815807652,2839727.3709693216
7375.0,958705.1826848898,5629894.815574549,2839727.5816986295
7380.0,958697.0125794644,5629895.966612035,2839728.057965541
7385.0,958687.211890318,5629897.529239178,2839728.268694836
7390.0,958675.9845574169,5629899.723483869,2839727.7088039857
7395.0,958663.674167991,5629902.707545578,2839725.9486439372
7400.0,958650.7303239014,5629906.562310234,2839722.6760558193
7405.0,958637.664632095,5629911.283432953,2839717.7269269284
7410.0,958625.00062599,5629916.781763598,2839711.101255097
7415.0,958613.222519521,5629922.8920735,2839702.963149049
7420.0,958602.7278098059,5629929.389229176,2839693.6247646846
7425.0,958593.7883677202,5629936.01022984,2839683.5157496207
7430.0,958586.5238250069,5629942.479951589,2839673.141186788
7435.0,958580.8898630607,5629948.538078213,2839663.0321536963
7440.0,958576.6825500602,5629953.964582473,2839653.6937368657
7445.0,958573.5583022414,5629958.601263506,2839645.5555901406
7450.0,958571.0675156583,5629962.367232196,2839638.9298766754
7455.0,958568.698576464,5629965.266828638,2839633.980711698
7460.0,958565.9279416049,5629967.389196836,2839630.708097376
7465.0,958562.2713874466,5629968.899558267,2839628.947922461
7470.0,958557.3314094584,5629970.023038637,2839628.3880267697
7475.0,958550.8361328981,5629971.022631041,2839628.5987578933
7480.0,958542.6659255477,5629972.173452619,2839629.0750289094
7485.0,958532.8651075731,5629973.735814645,2839629.285760021
7490.0,958521.6376125102,5629975.929742033,2839628.7258643457
7495.0,958509.3270244224,5629978.913436386,2839626.9656891273
7500.0,958496.3829455756,5629982.767790661,2839623.693072806
7505.0,958483.3169868573,5629987.48847122,2839618.7439012635
7510.0,958470.6526887717,5629992.986342275,2839612.1181723312
7515.0,958458.8742747941,5629999.096191217,2839603.9799961485
7520.0,958448.3792531032,5630005.592900757,2839594.641531306
7525.0,958439.4395060724,5630012.213484849,2839584.5324291233
7530.0,958432.174676254,5630018.682831439,2839574.1577768833
7535.0,958426.5404541065,5630024.740632114,2839564.0486566727
7540.0,958422.332914238,5630030.166862607,2839554.7101593646
7545.0,958419.2084760515,5630034.803319932,2839546.571942507
7550.0,958416.7175351952,5630038.569107933,2839539.9461719426
7555.0,958414.3484738835,5630041.468555473,2839534.9969643145
7560.0,958411.5777419762,5630043.590792194,2839531.7243217896
7565.0,958407.921106299,5630045.101023516,2839529.964131706
7570.0,958402.9810512607,5630046.2243589545,2839529.4042311898
7575.0,958396.4856906217,5630047.223776859,2839529.614964129
7580.0,958388.3153813548,5630048.374382525,2839530.09123925
7585.0,958378.5144345618,5630049.936479427,2839530.301972177
7590.0,958367.2867773495,5630052.130089505,2839529.7420716765
7595.0,958354.9759906144,5630055.113416493,2839527.9818812897
7600.0,958342.0316770277,5630058.967360377,2839524.709236766
7605.0,958328.9654514157,5630063.687598762,2839519.7600225727
7610.0,958316.3008613691,5630069.185010212,2839513.1342365425
7615.0,958304.5221399034,5630075.294398179,2839504.9959902274
7620.0,958294.0268062567,5630081.790661567,2839495.657444909
7625.0,958285.0867543003,5630088.410829074,2839485.5482556107
7630.0,958277.8216373945,5630094.879800493,2839475.1735139666
7635.0,958272.1871550614,5630100.937275205,2839465.0643066405
7640.0,958267.9793883384,5630106.363231923,2839455.7257288583
7645.0,958264.8547597955,5630110.999465528,2839447.5874418695
7650.0,958262.3636646752,5630114.7650728375,2839440.961614208
7655.0,958259.9944812534,5630117.664371466,2839436.0123639307
7660.0,958257.2236523045,5630119.786476707,2839432.7396932044
7665.0,958253.5669351136,5630121.296577917,2839430.9794879523
7670.0,958248.6268030311,5630122.419768422,2839430.419582611
7675.0,958242.1313583199,5630123.419011824,2839430.6303173667
7680.0,958233.9609471442,5630124.56940157,2839431.106596592
7685.0,958224.1598715432,5630126.131233341,2839431.3173313346
7690.0,958212.932052194,5630128.324526103,2839430.7574260095
7695.0,958200.6210668258,5630131.307485714,2839428.9972204543
7700.0,958187.676518516,5630135.161019197,2839425.7245477294
7705.0,958174.6100260292,5630139.880815393,2839420.775290887
7710.0,958161.9451440414,5630145.377767225,2839414.14944776
7715.0,958150.1661151078,5630151.486694203,2839406.011131315
7720.0,958139.6704695257,5630157.9825114235,2839396.6725055245
7725.0,958130.7301126623,5630164.602262329,2839386.5632291124
7730.0,958123.4647086875,5630171.070858565,2839376.1883980674
7735.0,958117.8299661847,5630177.128007304,2839366.0791036286
7740.0,958113.6219726208,5630182.553690238,2839356.7404453754
7745.0,958110.4971537325,5630187.189700115,2839348.602088258
7750.0,958108.0059043574,5630190.955126723,2839341.9762035017
7755.0,958105.636598833,5630193.854276436,2839337.0269105765
7760.0,958102.8656728481,5630195.976250192,2839333.7542116493
7765.0,958099.2088741494,5630197.486221288,2839331.99399123
7770.0,958094.2686650282,5630198.609266851,2839331.434081064
7775.0,958087.7731362517,5630199.608335747,2839331.6448176354
7780.0,958079.6026231752,5630200.758509568,2839332.1211009645
7785.0,958069.8014187763,5630202.320076205,2839332.3318375233
7790.0,958058.5734373024,5630204.513051638,2839331.771927374
7795.0,958046.2622533159,5630207.495643864,2839330.011706651
7800.0,958033.3174702999,5630211.348766933,2839326.7390057254
7805.0,958020.2507109566,5630216.068120929,2839321.7897062353
7810.0,958007.5855370475,5630221.564613128,2839315.1638060138
7815.0,957995.8062006665,5630227.673079103,2839307.025419442
7820.0,957985.310243169,5630234.168450143,2839297.6867131814
7825.0,957976.3695814185,5630240.787784437,2839287.577349659
7830.0,957969.1038903918,5630247.256005473,2839277.2024292164
7835.0,957963.4688877352,5630253.312828227,2839267.093047668
7840.0,957959.2606673439,5630258.738237364,2839257.7543089455
7845.0,957956.1356581219,5630263.374023507,2839249.615881703
7850.0,957953.644254501,5630267.139269409,2839242.9899398535
7855.0,957951.2748268811,5630270.0382702,2839238.0406042817
7860.0,957948.5038038664,5630272.160112467,2839234.7678771554
7865.0,957944.8469236655,5630273.669953442,2839233.007641569
7870.0,957939.9066375114,5630274.792854063,2839232.447726578
7875.0,957933.4110246759,5630275.791748446,2839232.6584649654
7880.0,957925.2404097071,5630276.941706337,2839233.134752399
7885.0,957915.4390765203,5630278.503007832,2839233.345490773
7890.0,957904.2109329341,5630280.695665931,2839232.785575799
7895.0,957891.8995503441,5630283.677890762,2839231.025339909
7900.0,957878.9545326384,5630287.530603404,2839227.7526107836
7905.0,957865.887506457,5630292.249515187,2839222.8032686478
7910.0,957853.2220406465,5630297.745547741,2839216.177311334
7915.0,957841.4423968382,5630303.853552697,2839208.0388546367
7920.0,957830.9461274457,5630310.3484775415,2839198.7000679094
7925.0,957822.0051608272,5630316.967395206,2839188.59061728
7930.0,957814.7391827669,5630323.435241033,2839178.2156074424
7935.0,957809.103919972,5630329.491737789,2839168.1061387877
7940.0,957804.8954727671,5630334.916873121,2839158.767319599
7945.0,957801.7702732224,5630339.552435519,2839150.6288222335
7950.0,957799.2787153646,5630343.317500706,2839144.0028232927
7955.0,957796.9091656567,5630346.216352571,2839139.0534450766
7960.0,957794.1380456183,5630348.338063343,2839135.780689751
7965.0,957790.4810839208,5630349.847774196,2839134.020438998
7970.0,957785.5407207398,5630350.97052987,2839133.460519183
7975.0,957779.0450238519,5630351.969249737,2839133.6712593865
7980.0,957770.8743069987,5630353.118991695,2839134.147550923
7985.0,957761.072845034,5630354.680028038,2839134.3582911133
7990.0,957749.8445393479,5630356.872368796,2839133.798371315
7995.0,957737.532958169,5630359.85422622,2839132.0381202586
8000.0,957724.5877057905,5630363.706528426,2839128.7653629347
8005.0,957711.5204127901,5630368.4249979835,2839123.8159781536
8010.0,957698.8546550976,5630373.920570876,2839117.189963749
8015.0,957687.0747038824,5630380.028114799,2839109.0514369304
8020.0,957676.5781226149,5630386.522593434,2839099.7125697383
8025.0,957667.6368511476,5630393.141094457,2839089.603032005
8030.0,957660.3705860715,5630399.60856506,2839079.227932776
8035.0,957654.7350631545,5630405.664735807,2839069.118377018
8040.0,957650.5263891491,5630411.089597323,2839059.7794773662
8045.0,957647.4009992931,5630415.724935968,2839051.6409098795
8050.0,957644.9092872079,5630419.489820434,2839045.01485385
8055.0,957642.539615419,5630422.388523366,2839040.06543299
8060.0,957639.7683983633,5630424.51010264,2839036.7926494665
8065.0,957636.1113551746,5630426.019683367,2839035.032383548
8070.0,957631.170914972,5630427.142294088,2839034.4724589083
8075.0,957624.6751340388,5630428.140839437,2839034.6832009275
8080.0,957616.5043153091,5630429.290365454,2839035.1594965677
8085.0,957606.7027245769,5630430.851136642,2839035.370238574
8090.0,957595.4742568029,5630433.043160047,2839034.810313951
8095.0,957583.1624770497,5630436.024650058,2839033.0500477287
8100.0,957570.2169900151,5630439.876541814,2839029.777262207
8105.0,957557.1494302141,5630444.594569133,2839024.827834783
8110.0,957544.4833806597,5630450.089682352,2839018.2017632904
8115.0,957532.7031220581,5630456.196765228,2839010.0631663515
8120.0,957522.2062289359,5630462.690797638,2839000.7242186978
8125.0,957513.2646526392,5630469.308882005,2838990.614593864
8130.0,957505.9981005648,5630475.77597737,2838980.239405246
8135.0,957500.3623175411,5630481.831822096,2838970.1297623874
8140.0,957496.1534167493,5630487.256409787,2838960.790782276
8145.0,957493.0278365931,5630491.89152467,2838952.6521446705
8150.0,957490.5359702894,5630495.656228408,2838946.0260315537
8155.0,957488.1661764272,5630498.554782403,2838941.076568052
8160.0,957485.3948623601,5630500.6762301745,2838937.8037563325
8165.0,957481.7377376859,5630502.18568077,2838936.043475248
8170.0,957476.7972204677,5630503.308146537,2838935.483545784
8175.0,957470.3013554952,5630504.30651736,2838935.694289619
8180.0,957462.1304348975,5630505.455827431,2838936.1705893627
8185.0,957452.3287154075,5630507.016333456,2838936.381333185
8190.0,957441.1000855585,5630509.2080395045,2838935.8214037376
8195.0,957428.7881072456,5630512.189162088,2838934.0611223495
8200.0,957415.8423855719,5630516.040643385,2838930.7883086316
8205.0,957402.7745589886,5630520.758228451,2838925.838838566
8210.0,957390.1082175921,5630526.252881982,2838919.212709986
8215.0,957378.3276516245,5630532.359503797,2838911.0740429303
8220.0,957367.8304466674,5630538.853089968,2838901.735014818
8225.0,957358.8885655606,5630545.470757664,2838891.625302886
8230.0,957351.6217265059,5630551.9374777805,2838881.2500248826
8235.0,957345.9856833918,5630557.992996474,2838871.1402949267
8240.0,957341.7765558269,5630563.417310328,2838861.8012343575
8245.0,957338.6507853818,5630568.0522014415,2838853.6625266364
8250.0,957336.1587648685,5630571.816724444,2838847.0363564347
8255.0,957333.7888489404,5630574.7151294965,2838842.0868502925
8260.0,957331.0174378678,5630576.836445759,2838838.814010377
8265.0,957327.3602317136,5630578.345766221,2838837.0537141273
8270.0,957322.4196374856,5630579.46808703,2838836.49377984
8275.0,957315.9236884807,5630580.466283323,2838836.7045254903
8280.0,957307.7526660231,5630581.615377444,2838837.180829338
8285.0,957297.9508177855,5630583.1756183,2838837.391574975
8290.0,957286.7220258735,5630585.36700698,2838836.8316407045
8295.0,957274.4098490155,5630588.347762129,2838835.071344151
8300.0,957261.4638927196,5630592.198832954,2838831.7985022375
8305.0,957248.3957993727,5630596.915975757,2838826.848989532
8310.0,957235.7291661537,5630602.410169585,2838820.2228038674
8315.0,957223.94829284,5630608.516330323,2838812.0840666965
8320.0,957213.4507760688,5630615.009470242,2838802.7449581283
8325.0,957204.5085901712,5630621.626721254,2838792.635159102
8330.0,957197.2414641539,5630628.093066106,2838782.259791716
8335.0,957191.605160965,5630634.148258755,2838772.1499746656
8340.0,957187.3958066404,5630639.572298761,2838762.810833642
8345.0,957184.2698459177,5630644.206966097,2838754.672055807
8350.0,957181.7776712043,5630647.971308359,2838748.045828522
8355.0,957179.4076332174,5630650.8695644615,2838743.0962797413
8360.0,957176.6361251457,5630652.990749213,2838739.823411631
8365.0,957172.978837517,5630654.499939536,2838738.063100217
8370.0,957168.0381662849,5630655.622115381,2838737.503161106
8375.0,957161.5421332543,5630656.620137143,2838737.7139085713
8380.0,957153.3710089447,5630657.769015308,2838738.190216522
8385.0,957143.5690319698,5630659.3289909875,2838738.400963975
8390.0,957132.340078007,5630661.520062292,2838737.8410248808
8395.0,957120.0277026187,5630664.500449996,2838736.080713163
8400.0,957107.0815117173,5630668.351110338,2838732.807843054
8405.0,957094.0131516252,5630673.067810862,2838727.8582877098
8410.0,957081.3462266037,5630678.561544976,2838721.232044963
8415.0,957069.5650459647,5630684.667244623,2838713.0932376795
8420.0,957059.0672173991,5630691.159938273,2838703.754048659
8425.0,957050.12472673,5630697.776772588,2838693.6441625403
8430.0,957042.8573137679,5630704.242742163,2838683.268705775
8435.0,957037.2207505197,5630710.297608755,2838673.158801634
8440.0,957033.0111694498,5630715.721374906,2838663.819580158
8445.0,957029.8850184603,5630720.355818453,2838655.680732212
8450.0,957027.392689556,5630724.119979967,2838649.054447846
8455.0,957025.0225295179,5630727.018087117,2838644.1048564278
8460.0,957022.250924453,5630729.13914035,2838640.8319601235
8465.0,957018.5935553554,5630730.648200531,2838639.0716335457
8470.0,957013.6528071248,5630731.770231411,2838638.5116896112
8475.0,957007.1566900751,5630732.7680786345,2838638.7224388923
8480.0,956998.9854639216,5630733.9167408375,2838639.1987509457
8485.0,956989.183358219,5630735.476451335,2838639.4095002143
8490.0,956977.954242218,5630737.6672052555,2838638.849556296
8495.0,956965.6416683142,5630740.647225506,2838637.0892294147
8500.0,956952.6952428239,5630744.497475352,2838633.8163311123
8505.0,956939.6266160056,5630749.2137335865,2838628.866733131
8510.0,956926.9593992013,5630754.707007971,2838622.2404333036
8515.0,956915.177911257,5630760.812246513,2838614.10155591
8520.0,956904.6797709173,5630767.304493879,2838604.7622864386
8525.0,956895.736975496,5630773.920911481,2838594.6523132315
8530.0,956888.4692756071,5630780.386505768,2838584.27676709
8535.0,956882.8324523158,5630786.441046291,2838574.1667758604
8540.0,956878.6226445131,5630791.864538575,2838564.8274739357
8545.0,956875.4963032689,5630796.498758327,2838556.688555881
8550.0,956873.0038201824,5630800.262739086,2838550.062214436
8555.0,956870.6335381,5630803.160697275,2838545.112580382
8560.0,956867.8618360485,5630805.281618989,2838541.8396558845
8565.0,956864.2043854876,5630806.790549022,2838540.0793141434
8570.0,956859.2635602643,5630807.912434932,2838539.5193653856
8575.0,956852.7673592019,5630808.910107614,2838539.730116482
8580.0,956844.5960312128,5630810.05855385,2838540.206432638
8585.0,956834.793796793,5630811.617999159,2838540.4171837224
8590.0,956823.564518766,5630813.808435687,2838539.857234981
8595.0,956811.2517463614,5630816.7880884735,2838538.096892936
8600.0,956798.305086299,5630820.637927813,2838534.8239664407
8605.0,956785.2361927726,5630825.353743743,2838529.874325824
8610.0,956772.5686842055,5630830.846558385,2838523.247968918
8615.0,956760.7868889763,5630836.951335806,2838515.1090214164
8620.0,956750.2884368828,5630843.443136876,2838505.7696714983
8625.0,956741.3453367287,5630850.059137752,2838495.659611205
8630.0,956734.0773499303,5630856.524356736,2838485.2839756906
8635.0,956728.4402666119,5630862.57857118,2838475.1738973763
8640.0,956724.2302320906,5630868.001789587,2838465.834515005
8645.0,956721.1037006023,5630872.635785535,2838457.695526844
8650.0,956718.611063343,5630876.399585531,2838451.0691283215
8655.0,956716.240659224,5630879.297394755,2838446.119451633
8660.0,956713.4688601915,5630881.418184943,2838442.8464989443
8665.0,956709.8113281728,5630882.926984827,2838441.08614204
8670.0,956704.8704259626,5630884.0487257615,2838440.526188459
8675.0,956698.3741408944,5630885.046223897,2838440.7369413706
8680.0,956690.2027110774,5630886.194454162,2838441.21326163
8685.0,956680.4003479505,5630887.753634275,2838441.424014529
8690.0,956669.1709079101,5630889.943753405,2838440.864060965
8695.0,956656.8579370189,5630892.9230387155,2838439.103703757
8700.0,956643.9110424013,5630896.772467538,2838435.8307490703
8705.0,956630.8418821858,5630901.487841153,2838430.881065819
8710.0,956618.1740818754,5630906.980196035,2838424.254651836
8715.0,956606.3919793819,5630913.084512323,2838416.11563423
8720.0,956595.8932155546,5630919.575867081,2838406.776203867
8725.0,956586.9498106868,5630926.191451215,2838396.6660564905
8730.0,956579.6815369971,5630932.656294884,2838386.2903316063
8735.0,956574.0441936671,5630938.710183237,2838376.1801662096
8740.0,956569.8339324406,5630944.1331277555,2838366.840703395
8745.0,956566.7072107198,5630948.766899891,2838358.7016451303
8750.0,956564.2144192966,5630952.5305191185,2838352.075189533
8755.0,956561.8438931482,5630955.428179371,2838347.1254702113
8760.0,956559.0719971412,5630957.548838029,2838343.852489332
8765.0,956555.4143836703,5630959.057507759,2838342.0921172653
8770.0,956550.4734044786,5630960.179103716,2838341.532158861
8775.0,956543.9770354112,5630961.176427301,2838341.7429135884
8780.0,956535.8055037751,5630962.32444159,2838342.21923795
8785.0,956526.0030119509,5630963.8833565,2838342.429992665
8790.0,956514.7734099091,5630966.073158221,2838341.870034277
8795.0,956502.4602405461,5630969.052076047,2838340.1096619065
8800.0,956489.5131113902,5630972.901094341,2838336.8366790293
8805.0,956476.443684504,5630977.616025626,2838331.8869531453
8810.0,956463.7755924703,5630983.107920738,2838325.260482088
8815.0,956451.9931827327,5630989.211775877,2838317.121394379
8820.0,956441.4941071919,5630995.702684308,2838307.781883574
8825.0,956432.5503976295,5631002.317851688,2838297.6716491184
8830.0,956425.2818370664,5631008.782320028,2838287.2958348673
8835.0,956419.6442337407,5631014.835882276,2838277.1855823915
8840.0,956415.4337458224,5631020.258552898,2838267.8460391364
8845.0,956412.3068338805,5631024.892101213,2838259.7069107704
8850.0,956409.8138883025,5631028.655539664,2838253.0803980995
8855.0,956407.4432401322,5631031.553050942,2838248.1306361468
8860.0,956404.6712471563,5631033.673578063,2838244.8576270775
8865.0,956401.013552239,5631035.182117636,2838243.0972398487
8870.0,956396.0724960722,5631036.303568612,2838242.5372766214
8875.0,956389.5760430116,5631037.300717642,2838242.748033164
8880.0,956381.4044095642,5631038.448515948,2838243.2243616288
8885.0,956371.6017890531,5631040.00716565,2838243.435118159
8890.0,956360.3720250222,5631042.196649954,2838242.875154948
8895.0,956348.0586572023,5631045.175200286,2838241.1147674154
8900.0,956335.111293525,5631049.023808039,2838237.8417563485
8905.0,956322.0415999866,5631053.738296982,2838232.891987833
8910.0,956309.3732162489,5631059.229732308,2838226.2654597033
8915.0,956297.5904992878,5631065.333126284,2838218.126301894
8920.0,956287.0911120536,5631071.823588376,2838208.78671065
8925.0,956278.1470978163,5631078.438338986,2838198.6763891177
8930.0,956270.8782503974,5631084.9024319835,2838188.300485503
8935.0,956265.2403870919,5631090.955668118,2838178.190145951
8940.0,956261.0296724958,5631096.378064832,2838168.8505222583
8945.0,956257.9025703433,5631101.011389316,2838160.7113237935
8950.0,956255.40947062,5631104.774646985,2838154.084754051
8955.0,956253.038700435,5631107.672009279,2838149.1349494685
8960.0,956250.2666104969,5631109.792404865,2838145.86191221
8965.0,956246.6088341383,5631111.300814274,2838144.10150982
8970.0,956241.6677010014,5631112.422120263,2838143.5415417706
8975.0,956235.1711639551,5631113.419094735,2838143.7523001283
8980.0,956226.9994287045,5631114.566677054,2838144.228632695
8985.0,956217.1966795162,5631116.125061539,2838144.4393910402
8990.0,956205.9667535088,5631118.314228419,2838143.879423007
8995.0,956193.6531872465,5631121.292411247,2838142.119020313
9000.0,956180.7055890643,5631125.140608448,2838138.8459810573
9005.0,956167.6356288925,5631129.854655036,2838133.896169912
9010.0,956154.9669534712,5631135.345630563,2838127.269584712
9015.0,956143.1839293063,5631141.448563361,2838119.1303568045
9020.0,956132.6842303991,5631147.938579096,2838109.7906851247
9025.0,956123.7399115061,5631154.552912924,2838099.680276518
9030.0,956116.4707772492,5631161.016630568,2838089.3042835435
9035.0,956110.8326539797,5631167.069540575,2838079.1938569183
9040.0,956106.621712719,5631172.49166337,2838069.8541527903
9045.0,956103.4944203681,5631177.124764018,2838061.714884229
9050.0,956101.0011665082,5631180.887840896,2838055.088257418
9055.0,956098.6302743156,5631183.785054203,2838050.1384102064
9060.0,956095.858087421,5631185.905318244,2838046.8653447605
9065.0,956092.2002296272,5631187.41359749,2838045.1049272097
9070.0,956087.2590195265,5631188.53475849,2838044.544954337
9075.0,956080.7623985006,5631189.531558396,2838044.75571451
9080.0,956072.5905614547,5631190.678924722,2838045.2320511793
9085.0,956062.7876835995,5631192.237043986,2838045.442811339
9090.0,956051.557595628,5631194.425893433,2838044.8828384834
9095.0,956039.2438309378,5631197.403708747,2838043.122420629
9100.0,956026.2959982678,5631201.251495385,2838039.8493531854
9105.0,956013.2257714807,5631205.965099604,2838034.899499412
9110.0,956000.5568043956,5631211.455615317,2838028.272857143
9115.0,955988.7734730479,5631217.558086924,2838020.1335591404
9120.0,955978.2734624876,5631224.047656291,2838010.793807027
9125.0,955969.3288389582,5631230.661573322,2838000.6833113497
9130.0,955962.0594178811,5631237.124915597,2837990.307229018
9135.0,955956.4210346633,5631243.177499464,2837980.196715323
9140.0,955952.2098667517,5631248.599348332,2837970.8569307625
9145.0,955949.0823842131,5631253.232225132,2837962.717592107
9150.0,955946.5889762259,5631256.995121215,2837956.090908229
9155.0,955944.2179620335,5631259.892185529,2837951.14101839
9160.0,955941.4456781887,5631262.012318022,2837947.867924758
9165.0,955937.7877389649,5631263.520467096,2837946.1074920464
9170.0,955932.8464519059,5631264.641483104,2837945.547514352
9175.0,955926.3497469072,5631265.638108443,2837945.7582763396
9180.0,955918.1778080742,5631266.785258771,2837946.234617111
9185.0,955908.3748015624,5631268.343112806,2837946.445379086
9190.0,955897.1445516389,5631270.531644812,2837945.8854014077
9195.0,955884.8305885358,5631273.509092602,2837944.1249683932
9200.0,955871.8825213943,5631277.356468664,2837940.8518727627
9205.0,955858.8120280111,5631282.069630505,2837935.901976363
9210.0,955846.1427692816,5631287.55968639,2837929.275277027
9215.0,955834.3591307714,5631293.661696789,2837921.135908931
9220.0,955823.858808578,5631300.150819771,2837911.796076387
9225.0,955814.9138804314,5631306.764319992,2837901.6854936425
9230.0,955807.6441725522,5631313.2272868855,2837891.3093219562
9235.0,955802.0055294019,5631319.279544602,2837881.1987211946
9240.0,955797.794134853,5631324.701119531,2837871.858856205
9245.0,955794.6664621381,5631329.333772477,2837863.7194474577
9250.0,955792.1729000326,5631333.096487755,2837857.092706514
9255.0,955789.8017638477,5631335.9934030725,2837852.14277405
9260.0,955787.0293830589,5631338.113404012,2837848.8696522317
9265.0,955783.3713624105,5631339.621422913,2837847.1092043607
9270.0,955778.4299983991,5631340.742293923,2837846.549221844
9275.0,955771.933209434,5631341.73874469,2837846.7599856467
9280.0,955763.7611688221,5631342.885679015,2837847.23633052
9285.0,955753.9580336637,5631344.443267814,2837847.4470943096
9290.0,955742.7276218005,5631346.631482371,2837846.8871118096
9295.0,955730.4134602989,5631349.608562628,2837845.126663635
9300.0,955717.4651587034,5631353.455528103,2837841.853539819
9305.0,955704.3943987422,5631358.16824755,2837836.9036007933
9310.0,955691.7248483886,5631363.657843595,2837830.276844393
9315.0,955679.9409027357,5631369.759392772,2837822.1374062067
9320.0,955669.4402689297,5631376.248069355,2837812.797493235
9325.0,955660.4950361854,5631382.86115275,2837802.6868234263
9330.0,955653.2250415215,5631389.32374425,2837792.3105623885
9335.0,955647.5861384548,5631395.375675805,2837782.1998745627
9340.0,955643.3745172822,5631400.796976785,2837772.8599291462
9345.0,955640.2466544023,5631405.429405867,2837764.72045031
9350.0,955637.7529381877,5631409.191940335,2837758.0936523033
9355.0,955635.3816800172,5631412.088706648,2837753.1436772156
9360.0,955632.6092022905,5631414.208576032,2837749.870527212
9365.0,955628.9511002233,5631415.716464754,2837748.110064182
9370.0,955624.0096592653,5631416.837190764,2837747.5500768432
9375.0,955617.5127863404,5631417.8334669545,2837747.7608424607
9380.0,955609.340643958,5631418.980185271,2837748.2371914354
9385.0,955599.537380163,5631420.5375088295,2837748.4479570403
9390.0,955588.3068063726,5631422.725405929,2837747.8879697183
9395.0,955575.992446487,5631425.70211864,2837746.1275063846
9400.0,955563.043910454,5631429.548673518,2837742.8543543834
9405.0,955549.9728839335,5631434.260950558,2837737.904372734
9410.0,955537.3030419751,5631439.750086748,2837731.277559271
9415.0,955525.5187892003,5631445.85117469,2837723.1380509967
9420.0,955515.0178438021,5631452.3394048605,2837713.7980576
9425.0,955506.0723064791,5631458.952071416,2837703.6873007296
9430.0,955498.8020250483,5631465.4142875075,2837693.310950344
9435.0,955493.1628620811,5631471.465892888,2837683.200175457
9440.0,955488.9510142985,5631476.886919911,2837673.860149617
9445.0,955485.8229612648,5631481.519125121,2837665.7206006944
9450.0,955483.3290909501,5631485.28147877,2837659.0937456265
9455.0,955480.9577108016,5631488.178096074,2837654.143727916
9460.0,955478.1851361429,5631490.297833896,2837650.8705497286
9465.0,955474.5269526627,5631491.805592439,2837649.1100715394
9470.0,955469.5854347633,5631492.926173442,2837648.550079379
9475.0,955463.0884778857,5631493.922275052,2837648.7608468113
9480.0,955454.9162337404,5631495.068777356,2837649.237199888
9485.0,955445.112841319,5631496.6258356655,2837649.4479673076
9490.0,955433.8821056137,5631498.813415298,2837648.8879751638
9495.0,955421.5675473593,5631501.789760458,2837647.1274966714
9500.0,955408.6187769054,5631505.635904725,2837643.8543164865
9505.0,955395.5474838442,5631510.347739345,2837638.904292215
9510.0,955382.877350301,5631515.836415667,2837632.277421691
9515.0,955371.0927904246,5631521.937042358,2837624.1378433313
9520.0,955360.5915334539,5631528.4248261005,2837614.7977695125
9525.0,955351.6456915719,5631535.037075803,2837604.6869255835
9530.0,955344.3751233921,5631541.498916474,2837594.310485853
9535.0,955338.73570054,5631547.55019567,2837584.1996239084
9540.0,955334.5236261608,5631552.970948723,2837574.859517647
9545.0,955331.3953829845,5631557.602930052,2837566.71989864
9550.0,955328.9013585789,5631561.365102878,2837560.092986513
9555.0,955326.5298564598,5631564.261571166,2837555.1429261817
9560.0,955323.7571848755,5631566.3811774235,2837551.869719811
9565.0,955320.0989199876,5631567.88880578,2837550.1092264643
9570.0,955315.157325153,5631569.009241775,2837549.549229482
9575.0,955308.6602843287,5631570.005168799,2837549.7599987285
9580.0,955300.4879384291,5631571.151455084,2837550.2363559073
9585.0,955290.684417391,5631572.7082481375,2837550.4471251415
9590.0,955279.4535197832,5631574.895510297,2837549.8871281757
9595.0,955267.1387631744,5631577.871487893,2837548.126634525
